[6, 2, 3, 9, 4, 1, 10, 8, 5, 7],0.4232558012008667
[9, 3, 6, 4, 2, 5, 8, 10, 7, 1],0.7418604493141174
[9, 2, 5, 10, 7, 1, 6, 8, 3, 4],0.49302324652671814
[7, 1, 4, 8, 6, 3, 2, 9, 10, 5],0.40930232405662537
[3, 4, 9, 10, 7, 1, 6, 2, 5, 8],0.3790697753429413
[6, 7, 1, 2, 3, 9, 10, 4, 8, 5],0.4255813956260681
[1, 3, 5, 2, 8, 9, 6, 7, 4, 10],0.6813953518867493
[6, 10, 8, 2, 1, 9, 4, 5, 3, 7],0.7325581312179565
[7, 5, 1, 2, 4, 8, 3, 6, 9, 10],0.42790699005126953
[10, 3, 7, 2, 5, 8, 4, 9, 6, 1],0.4465116262435913
[5, 7, 3, 1, 4, 6, 8, 2, 10, 9],0.21395349502563477
[9, 4, 7, 5, 6, 8, 3, 1, 10, 2],0.3930232524871826
[10, 7, 9, 2, 6, 3, 5, 1, 8, 4],0.4581395387649536
[4, 2, 10, 1, 8, 3, 7, 6, 9, 5],0.5953488349914551
[2, 5, 7, 1, 10, 3, 9, 4, 8, 6],0.43255814909935
[6, 5, 3, 4, 2, 9, 8, 10, 7, 1],0.7837209105491638
[10, 3, 7, 1, 5, 2, 6, 4, 9, 8],0.4790697693824768
[4, 2, 7, 1, 10, 3, 6, 9, 5, 8],0.2837209403514862
[3, 10, 2, 7, 6, 8, 4, 1, 9, 5],0.2697674334049225
[8, 5, 9, 2, 10, 7, 6, 4, 3, 1],0.35116279125213623
[2, 1, 4, 8, 9, 7, 6, 10, 5, 3],0.7046511769294739
[4, 3, 6, 1, 2, 5, 7, 9, 10, 8],0.4372093081474304
[7, 1, 4, 2, 9, 10, 3, 5, 6, 8],0.45116278529167175
[2, 5, 6, 4, 1, 3, 10, 8, 9, 7],0.434883713722229
[8, 4, 7, 9, 1, 3, 2, 10, 5, 6],0.7279070019721985
[9, 7, 3, 10, 5, 1, 2, 8, 6, 4],0.4000000059604645
[6, 2, 1, 5, 9, 4, 7, 8, 3, 10],0.7139534950256348
[10, 9, 6, 5, 1, 8, 2, 3, 7, 4],0.8023256063461304
[5, 6, 3, 4, 1, 7, 2, 8, 9, 10],0.24651162326335907
[4, 3, 5, 10, 9, 1, 2, 6, 7, 8],0.4162790775299072
[5, 6, 3, 10, 9, 2, 7, 1, 8, 4],0.2395348846912384
[5, 3, 4, 2, 10, 8, 1, 7, 9, 6],0.4162790775299072
[5, 7, 4, 1, 6, 9, 2, 8, 10, 3],0.3372093141078949
[9, 3, 10, 5, 4, 1, 8, 2, 6, 7],0.3906976878643036
[8, 4, 3, 10, 5, 1, 7, 6, 9, 2],0.5837209224700928
[5, 1, 7, 8, 10, 2, 3, 9, 4, 6],0.38372093439102173
[5, 1, 7, 10, 4, 3, 6, 8, 2, 9],0.2697674334049225
[7, 10, 9, 4, 2, 6, 1, 8, 3, 5],0.43023255467414856
[3, 5, 9, 7, 1, 6, 8, 4, 10, 2],0.3581395447254181
[7, 5, 8, 10, 2, 3, 9, 4, 6, 1],0.4139534831047058
[6, 3, 5, 4, 2, 7, 1, 10, 8, 9],0.8255813717842102
[9, 10, 7, 2, 8, 1, 5, 4, 3, 6],0.48372092843055725
[7, 5, 9, 10, 6, 2, 1, 4, 3, 8],0.40697672963142395
[10, 8, 3, 4, 2, 1, 9, 7, 5, 6],0.5465116500854492
[3, 1, 8, 5, 7, 6, 4, 10, 2, 9],0.38604649901390076
[2, 9, 7, 4, 5, 10, 8, 3, 6, 1],0.6534883975982666
[4, 8, 7, 3, 1, 5, 2, 6, 10, 9],0.8209302425384521
[5, 8, 1, 10, 3, 2, 6, 4, 7, 9],0.4046511650085449
[2, 4, 7, 10, 6, 8, 9, 1, 3, 5],0.33255812525749207
[1, 7, 5, 4, 8, 6, 10, 9, 2, 3],0.4046511650085449
[1, 8, 6, 5, 4, 2, 10, 7, 9, 3],0.6488372087478638
[5, 4, 6, 7, 3, 2, 1, 9, 8, 10],0.3604651093482971
[9, 8, 1, 2, 5, 7, 6, 10, 3, 4],0.36279070377349854
[3, 5, 6, 4, 2, 9, 8, 7, 1, 10],0.5930232405662537
[2, 6, 4, 3, 7, 10, 9, 8, 1, 5],0.5837209224700928
[2, 9, 7, 5, 6, 10, 8, 4, 3, 1],0.525581419467926
[6, 1, 9, 7, 4, 5, 3, 8, 2, 10],0.734883725643158
[10, 2, 7, 5, 6, 8, 1, 9, 3, 4],0.39534884691238403
[10, 7, 8, 3, 4, 5, 6, 9, 1, 2],0.42093023657798767
[7, 5, 10, 1, 4, 6, 2, 8, 3, 9],0.4441860318183899
[7, 9, 4, 2, 1, 5, 8, 6, 10, 3],0.6372092962265015
[6, 7, 3, 9, 10, 1, 4, 5, 2, 8],0.6720930337905884
[10, 3, 1, 8, 9, 5, 4, 6, 7, 2],0.5581395626068115
[10, 9, 4, 1, 3, 6, 5, 8, 7, 2],0.6186046600341797
[8, 3, 2, 6, 4, 10, 1, 9, 7, 5],0.2720930278301239
[9, 10, 5, 4, 3, 7, 8, 2, 1, 6],0.3162790834903717
[10, 1, 5, 4, 6, 9, 2, 7, 8, 3],0.5790697932243347
[8, 4, 10, 2, 9, 5, 3, 7, 6, 1],0.5139535069465637
[6, 2, 9, 1, 4, 3, 8, 5, 7, 10],0.4674418568611145
[6, 4, 7, 2, 9, 5, 3, 8, 10, 1],0.765116274356842
[8, 6, 7, 5, 2, 4, 3, 9, 1, 10],0.5069767236709595
[6, 1, 4, 10, 5, 2, 7, 3, 9, 8],0.7558139562606812
[2, 9, 5, 7, 10, 1, 4, 8, 6, 3],0.36279070377349854
[9, 4, 8, 1, 7, 5, 2, 6, 10, 3],0.5325581431388855
[8, 10, 4, 1, 6, 9, 3, 2, 5, 7],0.5093023180961609
[4, 7, 9, 2, 8, 1, 10, 3, 5, 6],0.8255813717842102
[9, 10, 1, 5, 3, 4, 8, 6, 7, 2],0.5581395626068115
[6, 3, 4, 9, 8, 10, 2, 1, 5, 7],0.4651162922382355
[4, 9, 5, 2, 1, 10, 3, 8, 6, 7],0.43255814909935
[7, 9, 2, 4, 1, 5, 8, 10, 6, 3],0.6069767475128174
[6, 10, 7, 2, 3, 8, 4, 9, 1, 5],0.4116279184818268
[4, 1, 9, 8, 3, 2, 6, 5, 7, 10],0.4465116262435913
[6, 2, 8, 7, 3, 4, 9, 1, 10, 5],0.4465116262435913
[9, 2, 7, 4, 5, 1, 6, 8, 10, 3],0.5744186043739319
[3, 1, 8, 6, 7, 4, 2, 10, 5, 9],0.49534884095191956
[3, 8, 10, 4, 1, 7, 6, 2, 5, 9],0.6534883975982666
[8, 4, 10, 2, 1, 3, 6, 7, 5, 9],0.2488372027873993
[1, 3, 4, 2, 5, 10, 6, 8, 7, 9],0.7767441868782043
[8, 9, 5, 4, 1, 2, 7, 6, 3, 10],0.2720930278301239
[6, 3, 1, 4, 2, 8, 7, 10, 9, 5],0.3906976878643036
[7, 5, 3, 4, 8, 2, 1, 9, 10, 6],0.4255813956260681
[1, 2, 5, 7, 10, 3, 6, 8, 9, 4],0.33255812525749207
[2, 10, 4, 8, 3, 9, 5, 1, 7, 6],0.6395348906517029
[8, 3, 5, 6, 9, 7, 10, 4, 1, 2],0.4116279184818268
[9, 1, 5, 3, 10, 4, 6, 7, 8, 2],0.5883721113204956
[1, 8, 7, 3, 4, 6, 5, 2, 10, 9],0.5860465168952942
[2, 6, 8, 9, 7, 1, 4, 5, 10, 3],0.7767441868782043
[10, 1, 7, 5, 8, 2, 4, 3, 6, 9],0.40697672963142395
[7, 2, 6, 1, 3, 9, 8, 4, 5, 10],0.3720930218696594
[9, 7, 3, 6, 5, 10, 2, 4, 1, 8],0.3883720934391022
[10, 7, 8, 2, 4, 5, 1, 6, 9, 3],0.4372093081474304
[2, 8, 1, 3, 4, 10, 6, 9, 5, 7],0.3372093141078949
[3, 8, 5, 2, 7, 4, 1, 9, 10, 6],0.36279070377349854
[2, 7, 8, 3, 5, 6, 9, 4, 1, 10],0.3604651093482971
[10, 4, 1, 9, 7, 2, 5, 6, 8, 3],0.6162790656089783
[7, 6, 2, 1, 10, 3, 4, 5, 8, 9],0.369767427444458
[3, 10, 5, 9, 1, 8, 7, 2, 6, 4],0.302325576543808
[8, 7, 9, 4, 3, 1, 2, 10, 5, 6],0.49302324652671814
[8, 3, 5, 4, 1, 9, 7, 2, 10, 6],0.5860465168952942
[2, 5, 1, 9, 10, 4, 6, 8, 3, 7],0.2953488230705261
[3, 10, 7, 8, 2, 5, 9, 4, 6, 1],0.434883713722229
[7, 1, 5, 8, 4, 2, 9, 10, 6, 3],0.4023255705833435
[9, 7, 6, 5, 1, 3, 10, 8, 2, 4],0.4023255705833435
[4, 6, 2, 5, 3, 1, 8, 7, 9, 10],0.7813953757286072
[10, 3, 2, 4, 8, 6, 9, 5, 1, 7],0.6837209463119507
[9, 10, 2, 4, 6, 8, 3, 5, 1, 7],0.7325581312179565
[9, 4, 1, 7, 6, 8, 3, 5, 2, 10],0.8116279244422913
[10, 7, 8, 3, 1, 6, 5, 2, 4, 9],0.4488372206687927
[7, 3, 4, 8, 9, 1, 6, 2, 5, 10],0.4116279184818268
[8, 6, 10, 2, 4, 9, 1, 3, 7, 5],0.4139534831047058
[2, 8, 5, 3, 6, 1, 9, 4, 10, 7],0.2813953459262848
[3, 4, 2, 6, 9, 5, 1, 8, 7, 10],0.7488372325897217
[9, 3, 1, 10, 7, 6, 2, 5, 4, 8],0.7930232286453247
[6, 9, 4, 8, 3, 10, 7, 5, 1, 2],0.604651153087616
[7, 5, 2, 3, 10, 1, 6, 8, 9, 4],0.3558139503002167
[9, 7, 3, 4, 5, 2, 8, 6, 10, 1],0.37441861629486084
[9, 5, 7, 4, 10, 2, 3, 6, 8, 1],0.5744186043739319
[1, 8, 5, 7, 6, 9, 3, 4, 2, 10],0.42093023657798767
[4, 3, 2, 6, 5, 9, 10, 1, 8, 7],0.6325581669807434
[8, 4, 1, 2, 7, 5, 3, 9, 10, 6],0.6511628031730652
[3, 7, 1, 4, 10, 9, 8, 2, 6, 5],0.34418603777885437
[7, 10, 6, 5, 3, 8, 2, 1, 4, 9],0.42790699005126953
[5, 4, 2, 7, 3, 1, 8, 9, 6, 10],0.29767441749572754
[5, 8, 2, 10, 3, 1, 6, 7, 9, 4],0.25348836183547974
[4, 5, 8, 7, 3, 1, 10, 9, 2, 6],0.4232558012008667
[3, 4, 1, 5, 8, 9, 6, 7, 10, 2],0.6418604850769043
[2, 6, 8, 9, 10, 5, 1, 3, 4, 7],0.45348837971687317
[7, 10, 4, 9, 8, 2, 3, 6, 1, 5],0.4488372206687927
[1, 3, 5, 4, 10, 8, 2, 6, 9, 7],0.40697672963142395
[7, 1, 8, 4, 2, 5, 9, 6, 3, 10],0.4674418568611145
[4, 1, 5, 6, 3, 2, 10, 8, 7, 9],0.39767441153526306
[4, 3, 10, 1, 7, 6, 2, 8, 5, 9],0.7186046242713928
[2, 3, 9, 7, 10, 8, 1, 4, 6, 5],0.302325576543808
[4, 7, 5, 2, 1, 6, 10, 8, 3, 9],0.26511627435684204
[3, 10, 8, 1, 6, 7, 2, 5, 9, 4],0.6883720755577087
[4, 3, 1, 7, 5, 10, 8, 9, 6, 2],0.6441860198974609
[2, 10, 8, 5, 7, 1, 4, 6, 9, 3],0.3604651093482971
[4, 9, 3, 2, 6, 5, 8, 10, 1, 7],0.6627907156944275
[8, 4, 9, 6, 10, 2, 5, 7, 3, 1],0.5674418807029724
[5, 6, 9, 2, 8, 3, 1, 7, 10, 4],0.2720930278301239
[10, 7, 6, 9, 2, 8, 3, 4, 5, 1],0.43953487277030945
[3, 6, 5, 9, 2, 8, 4, 10, 7, 1],0.6837209463119507
[7, 10, 4, 2, 6, 3, 5, 9, 8, 1],0.5
[4, 1, 3, 9, 2, 7, 5, 10, 8, 6],0.5953488349914551
[4, 9, 10, 8, 3, 2, 5, 6, 7, 1],0.6488372087478638
[4, 2, 5, 10, 9, 7, 8, 3, 1, 6],0.24418604373931885
[4, 6, 1, 2, 7, 3, 5, 9, 10, 8],0.5744186043739319
[6, 8, 5, 3, 1, 2, 10, 4, 7, 9],0.40930232405662537
[8, 3, 7, 1, 5, 9, 2, 10, 6, 4],0.4581395387649536
[9, 6, 4, 8, 2, 7, 1, 10, 5, 3],0.7186046242713928
[8, 7, 1, 5, 4, 9, 10, 3, 2, 6],0.3930232524871826
[7, 8, 3, 6, 2, 1, 4, 5, 10, 9],0.39534884691238403
[4, 9, 10, 6, 1, 2, 3, 7, 8, 5],0.3348837196826935
[6, 8, 4, 9, 7, 5, 1, 2, 10, 3],0.5348837375640869
[1, 9, 4, 3, 8, 2, 6, 5, 7, 10],0.48604652285575867
[5, 2, 6, 7, 10, 4, 8, 3, 1, 9],0.3255814015865326
[4, 7, 1, 5, 8, 9, 3, 6, 10, 2],0.367441862821579
[7, 6, 1, 9, 4, 10, 5, 2, 3, 8],0.48604652285575867
[2, 7, 1, 6, 9, 10, 8, 4, 5, 3],0.695348858833313
[2, 9, 7, 6, 10, 8, 1, 4, 5, 3],0.6116279363632202
[3, 5, 1, 8, 10, 2, 7, 9, 4, 6],0.5511627793312073
[8, 3, 1, 7, 5, 9, 2, 6, 4, 10],0.31860464811325073
[6, 7, 10, 5, 8, 3, 1, 9, 4, 2],0.4116279184818268
[5, 10, 1, 6, 8, 2, 4, 9, 3, 7],0.4000000059604645
[1, 3, 10, 6, 2, 7, 9, 5, 8, 4],0.6209302544593811
[5, 7, 8, 3, 2, 6, 9, 10, 1, 4],0.23488372564315796
[8, 10, 6, 4, 3, 1, 2, 5, 7, 9],0.46279069781303406
[9, 3, 8, 6, 2, 1, 7, 5, 4, 10],0.6069767475128174
[7, 1, 9, 8, 5, 2, 6, 4, 3, 10],0.36511626839637756
[7, 8, 5, 1, 9, 6, 10, 4, 3, 2],0.4767441749572754
[4, 8, 5, 9, 7, 6, 10, 3, 2, 1],0.4139534831047058
[9, 4, 8, 1, 2, 6, 5, 10, 7, 3],0.5976744294166565
[2, 9, 10, 6, 4, 1, 8, 5, 3, 7],0.7418604493141174
[7, 3, 2, 10, 5, 4, 6, 9, 1, 8],0.42790699005126953
[2, 7, 8, 5, 9, 6, 1, 3, 4, 10],0.38372093439102173
[6, 9, 5, 10, 3, 2, 4, 8, 7, 1],0.7511627674102783
[6, 2, 4, 7, 3, 8, 10, 1, 5, 9],0.6441860198974609
[1, 9, 3, 10, 6, 5, 4, 8, 2, 7],0.7116279006004333
[8, 2, 1, 5, 4, 9, 3, 7, 10, 6],0.6534883975982666
[4, 8, 10, 6, 2, 1, 5, 3, 9, 7],0.7744185924530029
[4, 10, 7, 9, 1, 2, 8, 3, 5, 6],0.7953488230705261
[9, 8, 3, 5, 4, 1, 10, 6, 7, 2],0.6279069781303406
[4, 9, 2, 3, 1, 6, 10, 7, 5, 8],0.2720930278301239
[5, 4, 1, 2, 10, 8, 9, 3, 6, 7],0.4116279184818268
[10, 3, 1, 7, 9, 4, 8, 6, 5, 2],0.6627907156944275
[8, 6, 1, 5, 10, 4, 3, 7, 2, 9],0.6604651212692261
[8, 10, 5, 9, 4, 7, 1, 2, 6, 3],0.39767441153526306
[1, 8, 10, 3, 4, 9, 2, 7, 6, 5],0.5813953280448914
[3, 6, 9, 2, 1, 10, 8, 4, 7, 5],0.35116279125213623
[1, 3, 4, 2, 6, 5, 8, 9, 7, 10],0.43255814909935
[2, 4, 3, 9, 1, 8, 5, 7, 10, 6],0.6069767475128174
[7, 9, 8, 1, 3, 4, 2, 5, 6, 10],0.4883720874786377
[10, 6, 9, 5, 4, 7, 3, 8, 2, 1],0.5604650974273682
[8, 7, 9, 5, 2, 4, 10, 3, 1, 6],0.4883720874786377
[1, 9, 8, 10, 3, 2, 4, 5, 7, 6],0.8534883856773376
[1, 9, 8, 5, 3, 4, 2, 6, 7, 10],0.42790699005126953
[4, 2, 6, 8, 5, 1, 9, 3, 7, 10],0.6558139324188232
[1, 10, 2, 8, 4, 5, 9, 6, 3, 7],0.7139534950256348
[9, 7, 4, 1, 5, 2, 6, 10, 8, 3],0.44186046719551086
[10, 7, 2, 8, 6, 9, 4, 1, 5, 3],0.4651162922382355
[4, 9, 6, 3, 10, 5, 2, 7, 8, 1],0.7186046242713928
[2, 6, 8, 5, 1, 7, 10, 4, 9, 3],0.539534866809845
[7, 9, 4, 6, 2, 3, 5, 1, 8, 10],0.5162790417671204
[3, 2, 4, 5, 8, 6, 7, 1, 9, 10],0.6930232644081116
[7, 10, 2, 5, 4, 9, 8, 3, 1, 6],0.4139534831047058
[1, 3, 9, 6, 2, 4, 10, 8, 7, 5],0.3906976878643036
[9, 8, 2, 6, 1, 7, 3, 5, 4, 10],0.6883720755577087
[7, 10, 6, 9, 5, 1, 2, 3, 4, 8],0.4046511650085449
[6, 2, 5, 1, 10, 7, 4, 3, 8, 9],0.6418604850769043
[6, 2, 1, 8, 7, 4, 10, 5, 3, 9],0.8069767355918884
[6, 9, 10, 8, 5, 2, 7, 3, 1, 4],0.5511627793312073
[2, 8, 10, 7, 9, 5, 3, 1, 4, 6],0.3883720934391022
[7, 5, 3, 1, 10, 8, 2, 4, 9, 6],0.4023255705833435
[10, 7, 6, 8, 2, 9, 1, 3, 5, 4],0.4046511650085449
[3, 10, 9, 1, 4, 6, 5, 8, 2, 7],0.7093023061752319
[4, 10, 5, 8, 7, 3, 2, 9, 6, 1],0.40697672963142395
[3, 4, 8, 7, 10, 5, 9, 2, 1, 6],0.45116278529167175
[4, 8, 9, 1, 3, 7, 6, 5, 2, 10],0.7232558131217957
[10, 5, 8, 7, 1, 4, 6, 2, 3, 9],0.37441861629486084
[8, 6, 7, 3, 1, 5, 10, 2, 4, 9],0.739534854888916
[4, 10, 3, 6, 9, 2, 8, 7, 5, 1],0.5906976461410522
[3, 9, 4, 5, 7, 6, 2, 10, 8, 1],0.3162790834903717
[5, 3, 9, 4, 6, 7, 10, 1, 8, 2],0.33023256063461304
[5, 7, 6, 9, 10, 4, 2, 3, 1, 8],0.43255814909935
[5, 8, 2, 6, 3, 7, 10, 9, 1, 4],0.17674419283866882
[10, 9, 5, 3, 4, 8, 6, 1, 2, 7],0.302325576543808
[10, 4, 5, 3, 9, 2, 8, 7, 1, 6],0.5674418807029724
[7, 6, 4, 9, 2, 10, 8, 3, 5, 1],0.5069767236709595
[9, 6, 8, 4, 3, 10, 5, 1, 7, 2],0.6488372087478638
[1, 5, 3, 6, 4, 10, 2, 9, 7, 8],0.4232558012008667
[4, 7, 2, 10, 8, 1, 3, 9, 5, 6],0.8255813717842102
[9, 7, 6, 1, 3, 10, 8, 5, 2, 4],0.48372092843055725
[3, 6, 9, 8, 7, 5, 10, 4, 2, 1],0.3906976878643036
[9, 5, 2, 10, 7, 1, 3, 8, 4, 6],0.39767441153526306
[5, 10, 9, 3, 2, 1, 6, 4, 8, 7],0.3232558071613312
[1, 10, 6, 7, 3, 8, 2, 9, 4, 5],0.38604649901390076
[5, 10, 7, 3, 6, 8, 4, 1, 2, 9],0.369767427444458
[8, 5, 2, 3, 10, 1, 7, 9, 6, 4],0.19069766998291016
[6, 3, 2, 10, 5, 4, 8, 7, 9, 1],0.7581395506858826
[3, 2, 6, 1, 4, 7, 10, 9, 5, 8],0.20930232107639313
[9, 3, 2, 4, 5, 10, 1, 8, 6, 7],0.7441860437393188
[3, 5, 1, 2, 10, 6, 9, 8, 4, 7],0.3558139503002167
[3, 8, 7, 10, 4, 5, 9, 6, 1, 2],0.3372093141078949
[9, 1, 10, 5, 8, 2, 6, 7, 3, 4],0.6000000238418579
[1, 9, 6, 5, 4, 10, 7, 2, 8, 3],0.6139534711837769
[1, 6, 8, 7, 3, 4, 2, 5, 10, 9],0.3906976878643036
[3, 5, 10, 1, 2, 4, 9, 6, 8, 7],0.4139534831047058
[1, 6, 3, 2, 5, 8, 9, 7, 4, 10],0.6790697574615479
[9, 10, 3, 2, 5, 1, 4, 8, 6, 7],0.40930232405662537
[5, 1, 2, 4, 10, 8, 7, 6, 3, 9],0.17674419283866882
[10, 1, 2, 4, 5, 8, 6, 3, 9, 7],0.7558139562606812
[2, 5, 8, 6, 7, 1, 3, 10, 4, 9],0.4581395387649536
[7, 5, 6, 9, 3, 8, 4, 1, 10, 2],0.40697672963142395
[10, 1, 2, 8, 6, 4, 9, 3, 5, 7],0.47209301590919495
[7, 2, 8, 6, 1, 10, 3, 4, 5, 9],0.40930232405662537
[9, 5, 10, 8, 4, 1, 7, 2, 3, 6],0.34186047315597534
[6, 2, 4, 7, 5, 3, 1, 9, 10, 8],0.7162790894508362
[4, 1, 3, 5, 9, 10, 7, 2, 6, 8],0.5186046361923218
[3, 7, 8, 2, 9, 1, 5, 6, 4, 10],0.5953488349914551
[5, 4, 10, 2, 1, 6, 7, 9, 8, 3],0.3279069662094116
[10, 7, 4, 1, 6, 2, 8, 5, 9, 3],0.47209301590919495
[4, 9, 3, 2, 5, 1, 10, 7, 6, 8],0.6976743936538696
[6, 1, 3, 9, 10, 8, 5, 2, 4, 7],0.6348837018013
[3, 8, 7, 9, 1, 5, 2, 4, 6, 10],0.46279069781303406
[5, 1, 2, 7, 8, 4, 10, 3, 9, 6],0.3069767355918884
[4, 7, 8, 5, 3, 10, 9, 1, 2, 6],0.43953487277030945
[4, 2, 7, 9, 3, 5, 1, 8, 10, 6],0.5674418807029724
[9, 2, 6, 7, 4, 10, 8, 5, 1, 3],0.6395348906517029
[4, 8, 2, 7, 5, 6, 1, 9, 3, 10],0.369767427444458
[6, 5, 8, 10, 7, 9, 4, 3, 1, 2],0.32093024253845215
[7, 6, 3, 5, 10, 4, 1, 9, 8, 2],0.369767427444458
[4, 9, 6, 10, 7, 3, 8, 5, 1, 2],0.47209301590919495
[2, 10, 9, 5, 4, 7, 3, 1, 6, 8],0.5813953280448914
[3, 2, 5, 9, 6, 1, 8, 4, 10, 7],0.25348836183547974
[3, 8, 4, 7, 2, 6, 5, 1, 9, 10],0.6348837018013
[9, 1, 7, 8, 3, 6, 5, 2, 4, 10],0.7534883618354797
[2, 7, 9, 3, 8, 5, 1, 10, 6, 4],0.3255814015865326
[10, 6, 5, 2, 9, 1, 4, 7, 3, 8],0.6023255586624146
[6, 8, 5, 7, 2, 4, 3, 9, 10, 1],0.5348837375640869
[4, 1, 10, 2, 9, 3, 7, 6, 5, 8],0.5953488349914551
[6, 1, 9, 4, 5, 10, 7, 8, 2, 3],0.739534854888916
[4, 6, 5, 8, 10, 7, 3, 9, 1, 2],0.369767427444458
[6, 4, 2, 3, 8, 9, 5, 1, 7, 10],0.8581395149230957
[1, 3, 7, 2, 5, 9, 6, 10, 8, 4],0.6116279363632202
[5, 8, 2, 9, 10, 6, 1, 3, 7, 4],0.302325576543808
[2, 1, 6, 7, 3, 4, 8, 9, 10, 5],0.6511628031730652
[10, 5, 2, 8, 7, 9, 4, 1, 3, 6],0.42790699005126953
[2, 6, 4, 5, 9, 7, 10, 8, 3, 1],0.5790697932243347
[6, 10, 2, 7, 3, 5, 1, 8, 4, 9],0.5488371849060059
[1, 4, 2, 5, 9, 3, 8, 7, 10, 6],0.7697674632072449
[10, 2, 7, 1, 4, 8, 9, 3, 6, 5],0.29767441749572754
[2, 8, 3, 10, 1, 7, 5, 4, 9, 6],0.565116286277771
[6, 7, 2, 3, 10, 8, 9, 5, 1, 4],0.6790697574615479
[7, 10, 6, 4, 2, 1, 3, 5, 9, 8],0.3930232524871826
[4, 1, 10, 5, 2, 9, 8, 6, 7, 3],0.5418604612350464
[5, 8, 4, 1, 7, 6, 10, 9, 3, 2],0.369767427444458
[9, 4, 10, 6, 3, 1, 5, 8, 2, 7],0.7930232286453247
[1, 4, 10, 9, 3, 2, 6, 8, 5, 7],0.4883720874786377
[6, 2, 5, 8, 7, 1, 10, 9, 3, 4],0.4162790775299072
[6, 8, 2, 5, 10, 1, 9, 7, 4, 3],0.6674418449401855
[4, 1, 2, 7, 9, 8, 10, 3, 6, 5],0.6023255586624146
[2, 4, 1, 9, 10, 8, 7, 5, 3, 6],0.6674418449401855
[5, 4, 3, 2, 1, 7, 10, 6, 8, 9],0.47209301590919495
[5, 3, 8, 7, 2, 9, 6, 10, 4, 1],0.3046511709690094
[9, 10, 7, 2, 3, 5, 4, 6, 1, 8],0.4255813956260681
[9, 3, 1, 10, 2, 5, 7, 6, 8, 4],0.4790697693824768
[10, 4, 9, 7, 5, 3, 1, 2, 8, 6],0.41860464215278625
[9, 4, 2, 3, 6, 8, 10, 7, 1, 5],0.5441860556602478
[2, 9, 5, 3, 10, 1, 4, 6, 7, 8],0.39534884691238403
[1, 10, 5, 9, 8, 6, 2, 7, 4, 3],0.5744186043739319
[7, 8, 5, 2, 6, 3, 1, 9, 4, 10],0.4651162922382355
[1, 7, 6, 8, 2, 4, 9, 5, 3, 10],0.5953488349914551
[4, 10, 9, 6, 8, 3, 5, 7, 2, 1],0.4674418568611145
[3, 8, 7, 6, 2, 10, 9, 1, 5, 4],0.6093023419380188
[10, 1, 3, 4, 5, 6, 7, 8, 9, 2],0.6186046600341797
[1, 2, 5, 8, 3, 9, 6, 4, 7, 10],0.45116278529167175
