[5, 8, 2, 6, 10, 7, 1, 9, 3, 4],0.2581395208835602
[2, 10, 9, 5, 3, 4, 6, 7, 8, 1],0.6186046600341797
[6, 2, 8, 4, 1, 5, 9, 7, 10, 3],0.6790697574615479
[3, 10, 9, 8, 4, 1, 2, 6, 5, 7],0.4116279184818268
[2, 6, 5, 9, 1, 4, 3, 8, 10, 7],0.48139533400535583
[7, 9, 1, 8, 4, 6, 2, 5, 3, 10],0.4372093081474304
[7, 10, 5, 4, 9, 6, 8, 2, 3, 1],0.39767441153526306
[8, 9, 3, 2, 5, 6, 7, 10, 4, 1],0.48139533400535583
[3, 7, 5, 10, 1, 2, 9, 4, 6, 8],0.45348837971687317
[1, 7, 5, 3, 9, 4, 10, 6, 8, 2],0.5209302306175232
[8, 6, 2, 10, 1, 9, 7, 4, 5, 3],0.695348858833313
[4, 6, 1, 2, 3, 8, 7, 9, 10, 5],0.30930233001708984
[10, 4, 9, 2, 5, 7, 8, 3, 6, 1],0.5581395626068115
[8, 6, 4, 7, 5, 2, 9, 1, 10, 3],0.7325581312179565
[6, 10, 1, 7, 4, 9, 3, 2, 8, 5],0.5116279125213623
[7, 2, 6, 1, 4, 9, 10, 8, 5, 3],0.4232558012008667
[9, 1, 8, 4, 6, 3, 10, 5, 2, 7],0.8116279244422913
[10, 3, 6, 1, 8, 7, 5, 4, 9, 2],0.4976744055747986
[6, 7, 1, 2, 10, 5, 9, 4, 8, 3],0.6767441630363464
[8, 1, 10, 4, 6, 2, 3, 9, 7, 5],0.3139534890651703
[4, 5, 7, 6, 1, 10, 8, 2, 3, 9],0.5860465168952942
[6, 9, 4, 10, 1, 8, 3, 7, 2, 5],0.7232558131217957
[7, 4, 5, 8, 6, 2, 3, 9, 10, 1],0.4232558012008667
[7, 8, 1, 5, 10, 6, 3, 4, 9, 2],0.4465116262435913
[4, 9, 10, 1, 8, 2, 5, 7, 3, 6],0.6023255586624146
[10, 1, 4, 2, 6, 7, 5, 3, 9, 8],0.6906976699829102
[10, 7, 8, 4, 9, 3, 2, 1, 6, 5],0.44186046719551086
[8, 1, 4, 3, 6, 7, 5, 10, 9, 2],0.7046511769294739
[4, 7, 3, 5, 6, 10, 1, 9, 8, 2],0.5162790417671204
[1, 7, 10, 3, 2, 6, 4, 5, 9, 8],0.39767441153526306
[2, 9, 7, 1, 6, 5, 3, 8, 10, 4],0.48372092843055725
[5, 6, 9, 10, 4, 3, 2, 8, 7, 1],0.38604649901390076
[4, 2, 9, 3, 1, 5, 7, 6, 10, 8],0.5883721113204956
[1, 9, 10, 2, 4, 8, 3, 5, 6, 7],0.8674418330192566
[10, 5, 8, 9, 4, 1, 7, 6, 2, 3],0.35116279125213623
[4, 6, 2, 8, 7, 1, 9, 5, 3, 10],0.6348837018013
[2, 10, 1, 7, 5, 8, 6, 4, 3, 9],0.5302325487136841
[7, 6, 5, 4, 1, 10, 8, 9, 2, 3],0.42093023657798767
[10, 2, 9, 1, 4, 6, 3, 8, 7, 5],0.42093023657798767
[1, 4, 6, 2, 5, 8, 7, 9, 10, 3],0.6581395268440247
[5, 10, 9, 8, 6, 4, 3, 2, 7, 1],0.43953487277030945
[6, 9, 8, 7, 3, 10, 1, 5, 2, 4],0.49302324652671814
[8, 10, 3, 7, 5, 4, 1, 6, 2, 9],0.4581395387649536
[4, 3, 2, 5, 7, 6, 8, 1, 10, 9],0.5837209224700928
[2, 9, 3, 7, 1, 10, 5, 4, 8, 6],0.5790697932243347
[5, 1, 8, 6, 10, 7, 4, 3, 2, 9],0.42093023657798767
[5, 6, 9, 7, 10, 1, 2, 4, 8, 3],0.3883720934391022
[5, 7, 10, 6, 4, 1, 8, 2, 3, 9],0.37674418091773987
[4, 10, 6, 8, 3, 5, 9, 7, 2, 1],0.6348837018013
[2, 10, 9, 5, 8, 3, 1, 6, 7, 4],0.6000000238418579
[6, 3, 1, 8, 5, 2, 7, 10, 9, 4],0.7558139562606812
[9, 3, 8, 10, 7, 2, 1, 5, 6, 4],0.5720930099487305
[5, 6, 7, 1, 8, 4, 9, 2, 3, 10],0.37441861629486084
[1, 5, 9, 2, 6, 8, 4, 3, 10, 7],0.42093023657798767
[6, 3, 4, 7, 8, 2, 1, 9, 5, 10],0.5534883737564087
[9, 1, 2, 8, 6, 4, 3, 10, 7, 5],0.46279069781303406
[3, 9, 10, 5, 4, 7, 8, 6, 2, 1],0.3790697753429413
[3, 7, 1, 4, 8, 9, 10, 5, 2, 6],0.5372093319892883
[6, 4, 1, 7, 9, 5, 10, 3, 8, 2],0.5790697932243347
[2, 10, 5, 9, 1, 6, 4, 8, 7, 3],0.5372093319892883
[10, 9, 4, 1, 3, 6, 8, 7, 5, 2],0.7488372325897217
[4, 7, 10, 2, 3, 8, 6, 1, 5, 9],0.2604651153087616
[10, 2, 4, 8, 9, 3, 5, 6, 7, 1],0.5790697932243347
[6, 4, 1, 3, 8, 5, 9, 7, 2, 10],0.6325581669807434
[4, 10, 9, 2, 7, 6, 1, 5, 3, 8],0.6441860198974609
[3, 2, 9, 7, 1, 5, 8, 10, 4, 6],0.6093023419380188
[6, 7, 4, 3, 5, 2, 10, 8, 1, 9],0.49302324652671814
[3, 8, 2, 7, 4, 6, 9, 5, 10, 1],0.5883721113204956
[6, 10, 5, 2, 3, 8, 7, 4, 9, 1],0.5023255944252014
[3, 10, 4, 2, 1, 8, 7, 6, 9, 5],0.48372092843055725
[7, 6, 8, 9, 2, 10, 1, 5, 3, 4],0.43255814909935
[2, 9, 3, 7, 4, 10, 8, 6, 5, 1],0.5906976461410522
[5, 10, 1, 8, 6, 2, 3, 4, 7, 9],0.4023255705833435
[2, 7, 5, 4, 6, 10, 3, 8, 9, 1],0.5813953280448914
[3, 6, 10, 8, 7, 1, 9, 2, 5, 4],0.6813953518867493
[8, 6, 3, 10, 4, 2, 7, 5, 1, 9],0.7325581312179565
[4, 5, 9, 2, 7, 10, 8, 1, 6, 3],0.5232558250427246
[6, 1, 4, 10, 8, 3, 2, 5, 9, 7],0.4697674512863159
[2, 8, 1, 6, 4, 3, 5, 9, 7, 10],0.4488372206687927
[8, 1, 4, 7, 5, 6, 10, 9, 2, 3],0.8093023300170898
[5, 3, 4, 7, 2, 6, 10, 1, 8, 9],0.22093023359775543
[1, 7, 4, 6, 3, 5, 2, 9, 10, 8],0.6162790656089783
[2, 6, 8, 1, 5, 4, 3, 10, 7, 9],0.7418604493141174
[5, 6, 4, 8, 1, 9, 10, 3, 7, 2],0.38372093439102173
[3, 10, 2, 7, 5, 6, 8, 9, 1, 4],0.46279069781303406
[7, 8, 4, 2, 9, 3, 5, 10, 1, 6],0.4116279184818268
[9, 1, 3, 6, 2, 7, 5, 10, 4, 8],0.5790697932243347
[9, 6, 3, 2, 1, 5, 8, 4, 10, 7],0.800000011920929
[9, 8, 10, 5, 7, 4, 3, 6, 1, 2],0.4046511650085449
[8, 2, 10, 4, 5, 3, 9, 1, 6, 7],0.5558139681816101
[9, 1, 6, 3, 5, 10, 7, 2, 4, 8],0.5186046361923218
[7, 8, 10, 6, 9, 5, 4, 2, 3, 1],0.434883713722229
[9, 6, 1, 10, 8, 3, 2, 7, 5, 4],0.7255814075469971
[5, 6, 8, 2, 7, 4, 9, 1, 3, 10],0.216279074549675
[4, 10, 5, 7, 2, 6, 9, 3, 8, 1],0.5
[4, 9, 8, 6, 5, 2, 1, 7, 10, 3],0.6744186282157898
[1, 8, 7, 9, 6, 5, 4, 2, 10, 3],0.5139535069465637
[1, 10, 2, 7, 6, 9, 5, 3, 8, 4],0.6883720755577087
[3, 2, 9, 8, 7, 4, 6, 5, 10, 1],0.6116279363632202
[4, 6, 7, 8, 3, 2, 10, 1, 5, 9],0.34418603777885437
[6, 10, 1, 4, 5, 3, 9, 7, 2, 8],0.760465145111084
[4, 2, 3, 9, 7, 6, 8, 10, 1, 5],0.5930232405662537
[8, 6, 2, 1, 3, 10, 7, 5, 9, 4],0.5744186043739319
[1, 8, 6, 2, 4, 7, 3, 5, 10, 9],0.6488372087478638
[3, 7, 10, 2, 5, 9, 4, 1, 6, 8],0.565116286277771
[10, 2, 3, 4, 7, 9, 6, 1, 5, 8],0.5720930099487305
[3, 9, 5, 6, 1, 10, 7, 2, 4, 8],0.3581395447254181
[1, 3, 8, 9, 2, 4, 5, 10, 6, 7],0.8325581550598145
[3, 10, 4, 2, 1, 6, 9, 5, 8, 7],0.48139533400535583
[8, 5, 3, 7, 6, 1, 4, 2, 9, 10],0.4000000059604645
[2, 4, 1, 10, 6, 3, 5, 9, 8, 7],0.4674418568611145
[5, 7, 4, 8, 1, 2, 6, 10, 3, 9],0.40697672963142395
[4, 1, 5, 9, 8, 10, 7, 2, 3, 6],0.6604651212692261
[1, 6, 5, 10, 9, 3, 2, 4, 7, 8],0.5023255944252014
[6, 1, 10, 7, 8, 5, 9, 2, 3, 4],0.5604650974273682
[2, 4, 6, 7, 3, 8, 9, 5, 10, 1],0.5837209224700928
[7, 3, 2, 5, 1, 6, 10, 4, 9, 8],0.434883713722229
[1, 2, 5, 8, 4, 9, 3, 6, 10, 7],0.5790697932243347
[3, 6, 1, 4, 7, 9, 2, 10, 8, 5],0.565116286277771
[1, 4, 7, 8, 9, 10, 3, 6, 2, 5],0.5093023180961609
[10, 8, 6, 1, 5, 9, 7, 2, 3, 4],0.5953488349914551
[9, 7, 1, 8, 2, 3, 4, 6, 10, 5],0.4232558012008667
[1, 5, 2, 9, 7, 6, 10, 3, 8, 4],0.5186046361923218
[3, 1, 6, 10, 8, 9, 4, 7, 2, 5],0.5581395626068115
[10, 2, 1, 9, 5, 7, 8, 3, 6, 4],0.5116279125213623
[5, 3, 1, 9, 7, 8, 10, 4, 6, 2],0.2930232584476471
[8, 6, 5, 10, 3, 2, 7, 1, 4, 9],0.525581419467926
[6, 3, 2, 9, 4, 8, 5, 1, 10, 7],0.800000011920929
[7, 9, 10, 4, 8, 1, 2, 6, 3, 5],0.4139534831047058
[9, 1, 4, 7, 2, 5, 8, 6, 3, 10],0.6255813837051392
[9, 4, 5, 2, 10, 6, 1, 7, 8, 3],0.5372093319892883
[1, 9, 2, 4, 5, 6, 8, 10, 3, 7],0.8558139801025391
[7, 2, 4, 6, 3, 9, 8, 10, 5, 1],0.4581395387649536
[10, 5, 4, 3, 7, 1, 2, 8, 6, 9],0.3581395447254181
[4, 5, 9, 2, 10, 7, 8, 3, 6, 1],0.525581419467926
[2, 1, 8, 3, 5, 9, 10, 7, 4, 6],0.5837209224700928
[10, 8, 2, 3, 5, 4, 7, 6, 1, 9],0.6069767475128174
[4, 6, 7, 3, 2, 5, 1, 10, 9, 8],0.6395348906517029
[5, 6, 4, 3, 8, 10, 9, 2, 7, 1],0.3465116322040558
[5, 8, 4, 6, 2, 3, 1, 9, 10, 7],0.4232558012008667
[8, 6, 10, 3, 4, 7, 5, 2, 9, 1],0.6000000238418579
[7, 4, 9, 10, 8, 1, 6, 3, 5, 2],0.4232558012008667
[7, 5, 2, 9, 1, 10, 3, 6, 4, 8],0.4372093081474304
[4, 9, 8, 7, 3, 6, 5, 2, 1, 10],0.6093023419380188
[7, 2, 4, 3, 10, 6, 9, 1, 5, 8],0.43255814909935
[1, 5, 2, 3, 9, 7, 8, 6, 10, 4],0.5767441987991333
[2, 9, 8, 6, 3, 4, 1, 5, 7, 10],0.5093023180961609
[10, 1, 9, 2, 4, 6, 8, 3, 5, 7],0.48139533400535583
[6, 7, 4, 2, 5, 1, 8, 3, 10, 9],0.8069767355918884
[6, 8, 3, 2, 1, 10, 7, 9, 5, 4],0.739534854888916
[1, 5, 3, 2, 10, 7, 8, 4, 9, 6],0.565116286277771
[6, 4, 3, 1, 7, 5, 10, 2, 8, 9],0.7186046242713928
[10, 2, 7, 3, 4, 5, 8, 1, 6, 9],0.6813953518867493
[3, 6, 4, 2, 10, 8, 1, 5, 7, 9],0.4697674512863159
[2, 4, 7, 9, 5, 3, 8, 6, 1, 10],0.5581395626068115
[10, 3, 5, 8, 7, 9, 1, 4, 2, 6],0.3581395447254181
[2, 3, 9, 6, 1, 8, 5, 10, 7, 4],0.5790697932243347
[5, 9, 7, 6, 8, 3, 1, 4, 10, 2],0.39767441153526306
[6, 2, 10, 5, 7, 4, 3, 9, 1, 8],0.6720930337905884
[4, 6, 3, 8, 10, 5, 9, 1, 7, 2],0.7813953757286072
[2, 10, 3, 5, 9, 6, 1, 4, 8, 7],0.565116286277771
[6, 1, 2, 5, 4, 7, 10, 3, 9, 8],0.7930232286453247
[8, 3, 2, 10, 9, 1, 7, 6, 4, 5],0.434883713722229
[9, 3, 1, 5, 10, 4, 7, 6, 2, 8],0.6651162505149841
[4, 1, 8, 3, 2, 6, 7, 10, 5, 9],0.4558139443397522
[9, 6, 5, 4, 2, 7, 10, 3, 8, 1],0.6651162505149841
[9, 1, 5, 2, 8, 4, 7, 6, 3, 10],0.6627907156944275
[5, 9, 1, 3, 4, 10, 7, 2, 8, 6],0.3581395447254181
[10, 8, 9, 1, 6, 5, 4, 7, 2, 3],0.7488372325897217
[4, 1, 9, 7, 6, 8, 2, 5, 10, 3],0.6720930337905884
[7, 3, 6, 9, 8, 5, 10, 4, 2, 1],0.4116279184818268
[2, 7, 5, 10, 9, 3, 6, 4, 1, 8],0.5604650974273682
[2, 6, 3, 5, 9, 8, 1, 4, 10, 7],0.7302325367927551
[8, 2, 6, 9, 4, 5, 7, 1, 10, 3],0.5790697932243347
[9, 4, 3, 7, 5, 1, 6, 10, 8, 2],0.5558139681816101
[8, 7, 4, 3, 5, 9, 1, 2, 6, 10],0.4651162922382355
[5, 3, 4, 8, 10, 6, 9, 1, 2, 7],0.4000000059604645
[5, 8, 6, 10, 2, 1, 3, 9, 4, 7],0.39534884691238403
[2, 1, 5, 9, 4, 3, 7, 8, 10, 6],0.6279069781303406
[6, 5, 7, 1, 3, 10, 4, 9, 2, 8],0.4488372206687927
[9, 5, 10, 7, 8, 3, 2, 1, 4, 6],0.38604649901390076
[4, 6, 1, 9, 8, 2, 7, 3, 10, 5],0.630232572555542
[4, 6, 8, 9, 10, 5, 2, 3, 7, 1],0.7162790894508362
[5, 10, 7, 9, 1, 4, 6, 2, 8, 3],0.45348837971687317
[2, 3, 6, 4, 9, 8, 7, 5, 1, 10],0.5860465168952942
[10, 8, 1, 5, 2, 7, 4, 9, 6, 3],0.5720930099487305
[4, 3, 8, 5, 7, 10, 9, 6, 2, 1],0.6186046600341797
[3, 9, 6, 4, 1, 10, 8, 2, 5, 7],0.48604652285575867
[2, 7, 6, 10, 5, 3, 1, 9, 8, 4],0.35348838567733765
[9, 7, 10, 8, 2, 5, 1, 3, 6, 4],0.4162790775299072
[6, 7, 10, 2, 1, 4, 8, 3, 9, 5],0.44186046719551086
[10, 1, 6, 4, 7, 5, 9, 3, 2, 8],0.7372093200683594
[1, 3, 5, 4, 6, 8, 9, 10, 2, 7],0.49534884095191956
[1, 5, 9, 8, 3, 4, 7, 2, 10, 6],0.6604651212692261
[9, 6, 4, 10, 7, 3, 5, 8, 2, 1],0.6139534711837769
[10, 9, 4, 7, 6, 3, 1, 5, 8, 2],0.6813953518867493
[5, 9, 7, 1, 3, 8, 10, 2, 6, 4],0.39534884691238403
[5, 1, 10, 8, 9, 2, 3, 4, 7, 6],0.3883720934391022
[6, 7, 2, 9, 4, 3, 8, 10, 1, 5],0.44186046719551086
[4, 6, 1, 2, 9, 7, 10, 3, 5, 8],0.6069767475128174
[2, 8, 3, 1, 9, 6, 5, 10, 4, 7],0.6906976699829102
[2, 4, 3, 6, 9, 7, 10, 5, 8, 1],0.604651153087616
[8, 10, 7, 5, 9, 4, 2, 1, 6, 3],0.40697672963142395
[1, 2, 3, 5, 8, 9, 10, 7, 6, 4],0.6930232644081116
[3, 10, 9, 6, 5, 2, 1, 4, 7, 8],0.4558139443397522
[4, 9, 6, 8, 10, 1, 3, 2, 7, 5],0.39534884691238403
[8, 10, 7, 6, 4, 5, 2, 1, 9, 3],0.4162790775299072
[9, 5, 3, 10, 6, 4, 8, 2, 7, 1],0.3139534890651703
[9, 8, 1, 6, 2, 10, 3, 7, 4, 5],0.5953488349914551
[3, 5, 8, 1, 2, 10, 6, 4, 7, 9],0.367441862821579
[4, 2, 3, 6, 5, 10, 8, 7, 1, 9],0.6279069781303406
[10, 1, 8, 7, 5, 4, 2, 3, 9, 6],0.6325581669807434
[2, 5, 10, 7, 6, 4, 9, 8, 1, 3],0.4651162922382355
[8, 1, 9, 7, 3, 10, 4, 6, 5, 2],0.630232572555542
[1, 10, 7, 2, 4, 6, 9, 8, 5, 3],0.6930232644081116
[2, 10, 9, 3, 4, 7, 5, 1, 6, 8],0.5581395626068115
[2, 1, 5, 8, 7, 4, 10, 9, 3, 6],0.5837209224700928
[9, 1, 2, 3, 7, 4, 6, 8, 5, 10],0.6279069781303406
[5, 7, 9, 2, 10, 3, 1, 4, 8, 6],0.3930232524871826
[7, 2, 10, 8, 5, 1, 3, 4, 6, 9],0.47209301590919495
[2, 9, 7, 8, 3, 5, 6, 1, 4, 10],0.4116279184818268
[10, 4, 8, 5, 1, 7, 2, 9, 6, 3],0.5116279125213623
[1, 3, 2, 4, 9, 6, 10, 8, 7, 5],0.40697672963142395
[6, 3, 5, 2, 7, 8, 10, 9, 4, 1],0.6511628031730652
[8, 1, 2, 7, 3, 4, 10, 6, 9, 5],0.3348837196826935
[3, 10, 4, 5, 8, 2, 6, 1, 9, 7],0.46046510338783264
[4, 6, 10, 3, 2, 1, 7, 5, 8, 9],0.4697674512863159
[3, 9, 7, 6, 5, 4, 10, 8, 1, 2],0.41860464215278625
[2, 8, 4, 6, 3, 1, 10, 9, 7, 5],0.4906976819038391
[10, 5, 8, 6, 4, 3, 2, 1, 9, 7],0.3906976878643036
[3, 2, 6, 7, 1, 4, 9, 8, 10, 5],0.4790697693824768
[5, 10, 8, 2, 3, 7, 9, 4, 1, 6],0.19767442345619202
[8, 1, 6, 5, 4, 2, 7, 3, 9, 10],0.7465116381645203
[8, 2, 10, 4, 5, 7, 9, 1, 6, 3],0.5767441987991333
[4, 6, 5, 2, 9, 3, 8, 10, 1, 7],0.5534883737564087
[4, 5, 10, 8, 3, 9, 7, 2, 1, 6],0.4697674512863159
[4, 2, 7, 8, 9, 6, 5, 1, 10, 3],0.6348837018013
[9, 3, 8, 6, 1, 5, 2, 10, 4, 7],0.539534866809845
[3, 1, 6, 2, 7, 4, 9, 5, 8, 10],0.5023255944252014
[1, 8, 3, 2, 4, 9, 5, 6, 10, 7],0.8255813717842102
[6, 2, 5, 9, 1, 8, 7, 3, 4, 10],0.7744185924530029
[1, 10, 3, 8, 2, 4, 9, 5, 7, 6],0.7883720993995667
[2, 4, 1, 9, 8, 7, 10, 6, 5, 3],0.6069767475128174
[5, 4, 1, 6, 10, 9, 7, 3, 2, 8],0.4255813956260681
[2, 8, 3, 10, 1, 5, 7, 6, 4, 9],0.47209301590919495
[6, 5, 4, 7, 8, 3, 1, 10, 9, 2],0.5
[2, 1, 3, 9, 4, 10, 7, 5, 6, 8],0.6000000238418579
[7, 3, 9, 4, 6, 1, 5, 8, 2, 10],0.4465116262435913
[4, 1, 7, 6, 3, 9, 5, 10, 2, 8],0.8116279244422913
[5, 10, 2, 6, 9, 8, 4, 3, 1, 7],0.42093023657798767
[3, 1, 9, 7, 10, 4, 8, 2, 6, 5],0.3046511709690094
[3, 5, 9, 4, 6, 7, 8, 1, 10, 2],0.5069767236709595
[10, 5, 1, 6, 9, 3, 2, 7, 4, 8],0.27674418687820435
[7, 6, 3, 8, 9, 5, 2, 10, 1, 4],0.4465116262435913
[4, 6, 10, 3, 1, 5, 7, 8, 9, 2],0.8325581550598145
[3, 10, 7, 4, 1, 8, 2, 5, 6, 9],0.6488372087478638
[6, 8, 4, 1, 7, 5, 2, 10, 3, 9],0.7511627674102783
[7, 9, 3, 5, 2, 8, 1, 10, 6, 4],0.40930232405662537
[6, 4, 7, 10, 1, 2, 8, 5, 9, 3],0.7511627674102783
[10, 2, 9, 1, 7, 5, 3, 4, 8, 6],0.5953488349914551
[8, 7, 2, 3, 6, 5, 10, 1, 9, 4],0.4046511650085449
[9, 5, 4, 3, 1, 7, 6, 2, 8, 10],0.4046511650085449
[6, 7, 9, 3, 8, 2, 10, 5, 4, 1],0.5232558250427246
[9, 5, 2, 8, 4, 10, 7, 1, 6, 3],0.3046511709690094
[1, 6, 9, 10, 5, 4, 7, 3, 2, 8],0.7558139562606812
[4, 8, 6, 9, 5, 7, 1, 2, 10, 3],0.6883720755577087
[3, 8, 4, 9, 1, 5, 6, 7, 2, 10],0.5790697932243347
[2, 10, 6, 9, 3, 4, 5, 1, 7, 8],0.8023256063461304
[7, 5, 6, 4, 1, 10, 2, 3, 9, 8],0.4488372206687927
[6, 4, 8, 1, 10, 2, 9, 5, 7, 3],0.7976744174957275
[5, 10, 6, 2, 9, 8, 4, 1, 3, 7],0.40930232405662537
[9, 6, 4, 7, 10, 1, 3, 2, 5, 8],0.48604652285575867
[7, 6, 5, 9, 4, 8, 10, 1, 3, 2],0.42093023657798767
[10, 8, 5, 1, 9, 2, 3, 6, 7, 4],0.369767427444458
[2, 6, 7, 3, 4, 9, 8, 5, 1, 10],0.5837209224700928
[7, 3, 1, 4, 5, 6, 8, 2, 9, 10],0.4232558012008667
[8, 7, 2, 1, 3, 5, 10, 4, 9, 6],0.3813953399658203
[5, 2, 10, 7, 8, 9, 4, 3, 6, 1],0.2720930278301239
[7, 10, 9, 2, 6, 1, 8, 4, 5, 3],0.37674418091773987
[10, 3, 4, 7, 9, 6, 8, 5, 1, 2],0.5581395626068115
[1, 5, 7, 6, 4, 2, 3, 9, 8, 10],0.48372092843055725
[1, 4, 9, 10, 7, 8, 2, 5, 3, 6],0.6604651212692261
[5, 6, 2, 8, 9, 7, 1, 3, 10, 4],0.23488372564315796
[3, 4, 2, 7, 1, 9, 10, 8, 6, 5],0.49534884095191956
[9, 2, 5, 3, 6, 4, 1, 10, 8, 7],0.3813953399658203
[1, 8, 3, 7, 4, 5, 9, 6, 10, 2],0.7581395506858826
[6, 4, 5, 10, 3, 1, 7, 9, 8, 2],0.7860465049743652
[10, 8, 7, 3, 9, 5, 2, 1, 4, 6],0.4162790775299072
[9, 8, 1, 10, 4, 3, 2, 5, 6, 7],0.8581395149230957
[7, 5, 3, 2, 9, 1, 6, 4, 10, 8],0.38372093439102173
[5, 2, 9, 1, 8, 6, 7, 4, 10, 3],0.31162789463996887
[2, 4, 8, 6, 5, 7, 1, 10, 9, 3],0.5488371849060059
[2, 1, 8, 10, 9, 5, 7, 6, 4, 3],0.6023255586624146
[3, 5, 10, 8, 9, 4, 7, 1, 6, 2],0.4441860318183899
[3, 2, 4, 7, 1, 9, 8, 5, 6, 10],0.6116279363632202
[5, 10, 4, 6, 7, 9, 2, 3, 8, 1],0.22325581312179565
[6, 1, 3, 10, 7, 8, 2, 4, 9, 5],0.5627906918525696
[3, 7, 5, 8, 4, 2, 9, 1, 10, 6],0.4883720874786377
[3, 4, 7, 1, 8, 2, 6, 9, 10, 5],0.3069767355918884
[10, 2, 9, 7, 8, 3, 5, 6, 1, 4],0.4162790775299072
[9, 2, 7, 8, 3, 5, 10, 1, 6, 4],0.4162790775299072
[7, 2, 3, 6, 10, 1, 5, 9, 4, 8],0.4790697693824768
[9, 5, 7, 4, 8, 3, 10, 2, 6, 1],0.42093023657798767
[9, 3, 6, 4, 5, 8, 2, 1, 10, 7],0.5372093319892883
[6, 1, 8, 9, 2, 5, 10, 7, 3, 4],0.7627906799316406
[10, 4, 5, 9, 2, 6, 1, 8, 3, 7],0.3604651093482971
[7, 3, 8, 9, 10, 5, 2, 6, 1, 4],0.46279069781303406
[9, 2, 8, 10, 3, 1, 6, 5, 4, 7],0.7232558131217957
[5, 1, 2, 8, 10, 3, 6, 9, 7, 4],0.3813953399658203
[4, 6, 2, 5, 7, 3, 10, 9, 1, 8],0.5837209224700928
